"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","balance"
"4079",47,"services","married","unknown","no","no","no","telephone","may","wed",216,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",4822
"4080",47,"services","married","unknown","no","no","no","telephone","may","wed",216,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",1229
"4081",47,"services","married","unknown","no","no","no","telephone","may","wed",216,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",12839
"4082",47,"services","married","unknown","no","yes","no","cellular","jul","thu",43,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no",11
"4083",47,"services","married","unknown","no","yes","no","cellular","jul","thu",43,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no",4822
"4084",47,"services","married","unknown","no","yes","no","cellular","jul","thu",43,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no",1229
"4085",47,"services","married","unknown","no","yes","no","cellular","jul","thu",43,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no",12839
"4086",47,"services","single","unknown","no","unknown","unknown","cellular","mar","thu",394,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.643,5008.7,"no",1784
"4087",47,"student","single","unknown","no","unknown","unknown","telephone","nov","mon",145,1,999,0,"nonexistent",-0.1,93.2,-42,4.406,5195.8,"yes",107
"4088",47,"technician","single","unknown","no","yes","yes","telephone","jul","tue",24,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",-213
"4089",47,"technician","single","unknown","no","yes","yes","telephone","jul","tue",24,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",77
"4090",47,"technician","single","unknown","no","yes","no","telephone","jun","wed",180,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",-213
"4091",47,"technician","single","unknown","no","yes","no","telephone","jun","wed",180,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",77
"4092",47,"technician","single","unknown","no","no","no","cellular","jul","tue",117,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",-213
"4093",47,"technician","single","unknown","no","no","no","cellular","jul","tue",117,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",77
"4094",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",497
"4095",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",8
"4096",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",1728
"4097",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",1880
"4098",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",677
"4099",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",0
"4100",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",270
"4101",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",28
"4102",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",677
"4103",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",750
"4104",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",301
"4105",47,"unknown","married","unknown","no","no","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no",194
"4106",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",497
"4107",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",8
"4108",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",1728
"4109",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",1880
"4110",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",677
"4111",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"4112",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",270
"4113",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",28
"4114",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",677
"4115",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",750
"4116",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",301
"4117",47,"unknown","married","unknown","no","yes","no","cellular","jul","wed",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",194
"4118",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",497
"4119",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",8
"4120",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",1728
"4121",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",1880
"4122",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",677
"4123",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"4124",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",270
"4125",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",28
"4126",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",677
"4127",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",750
"4128",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",301
"4129",47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",194
"4130",48,"admin.","divorced","unknown","no","no","no","cellular","apr","fri",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",-70
"4131",48,"admin.","divorced","unknown","no","no","no","cellular","apr","fri",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",244
"4132",48,"admin.","divorced","unknown","no","yes","no","cellular","may","wed",16,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",-70
"4133",48,"admin.","divorced","unknown","no","yes","no","cellular","may","wed",16,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",244
"4134",48,"admin.","married","unknown","no","no","no","cellular","aug","thu",262,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no",0
"4135",48,"admin.","married","unknown","no","no","no","cellular","aug","thu",262,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no",3756
"4136",48,"admin.","married","unknown","no","yes","yes","cellular","aug","fri",246,7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"4137",48,"admin.","married","unknown","no","yes","yes","cellular","aug","fri",246,7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",3756
"4138",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",617
"4139",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",279
"4140",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",2201
"4141",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",459
"4142",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",131
"4143",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",2499
"4144",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",434
"4145",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",113
"4146",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",100
"4147",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",16,10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",439
"4148",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",617
"4149",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",279
"4150",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",2201
"4151",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",459
"4152",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",131
"4153",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",2499
"4154",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",434
"4155",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",113
"4156",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",100
"4157",48,"blue-collar","married","unknown","no","yes","no","cellular","aug","mon",346,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",439
"4158",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",617
"4159",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",279
"4160",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",2201
"4161",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",459
"4162",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",131
"4163",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",2499
"4164",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",434
"4165",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",113
"4166",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",100
"4167",48,"blue-collar","married","unknown","no","yes","yes","cellular","aug","wed",742,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes",439
"4168",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",617
"4169",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",279
"4170",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",2201
"4171",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",459
"4172",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",131
"4173",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",2499
"4174",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",434
"4175",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",113
"4176",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",100
"4177",48,"blue-collar","married","unknown","no","no","no","cellular","aug","mon",528,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes",439
"4178",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",617
"4179",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",279
"4180",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2201
"4181",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",459
"4182",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",131
"4183",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2499
"4184",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",434
"4185",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",113
"4186",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",100
"4187",48,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",730,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",439
"4188",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",617
"4189",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",279
"4190",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",2201
"4191",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",459
"4192",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",131
"4193",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",2499
"4194",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",434
"4195",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",113
"4196",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",100
"4197",48,"blue-collar","married","unknown","no","no","no","telephone","aug","mon",63,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",439
"4198",48,"management","married","unknown","no","yes","yes","cellular","nov","mon",323,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",54
"4199",48,"management","married","unknown","no","yes","yes","cellular","nov","mon",323,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",1103
"4200",48,"management","married","unknown","no","yes","yes","cellular","nov","mon",323,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",7861
"4201",48,"management","married","unknown","no","yes","yes","cellular","nov","mon",323,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",598
"4202",48,"management","married","unknown","no","yes","yes","cellular","nov","mon",323,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",375
"4203",48,"management","married","unknown","no","yes","yes","cellular","nov","mon",323,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",970
